2026-02-12 21:12:03 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 21:12:14 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:12:20 | INFO     | __main__ | System metrics | iteration=1140 | positions=0 | daily_pnl=0.0 | total_pnl=0.0 | kill_switch=False
2026-02-12 21:12:24 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:12:34 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:12:34 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 21:12:35 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 21:12:45 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:12:55 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:13:06 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:13:06 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 21:13:06 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 21:13:16 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:13:22 | INFO     | __main__ | System metrics | iteration=1200 | positions=0 | daily_pnl=0.0 | total_pnl=0.0 | kill_switch=False
2026-02-12 21:13:22 | INFO     | src.monitoring.performance_dashboard | Dashboard snapshot saved to data/metrics/dashboard_snapshot.json
2026-02-12 21:13:27 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:13:37 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:13:37 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 21:13:37 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 21:13:48 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:13:58 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:14:08 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:14:08 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 21:14:09 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 21:14:19 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:14:25 | INFO     | __main__ | System metrics | iteration=1260 | positions=0 | daily_pnl=0.0 | total_pnl=0.0 | kill_switch=False
2026-02-12 21:14:29 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:14:40 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:14:40 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 21:14:40 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 21:14:50 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:15:01 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:15:11 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:15:11 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 21:15:11 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 21:15:22 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:15:28 | INFO     | __main__ | System metrics | iteration=1320 | positions=0 | daily_pnl=0.0 | total_pnl=0.0 | kill_switch=False
2026-02-12 21:15:32 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:15:42 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:15:42 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 21:15:42 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 21:15:53 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:16:03 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:16:14 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:16:14 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 21:16:14 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 21:16:24 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:16:30 | INFO     | __main__ | System metrics | iteration=1380 | positions=0 | daily_pnl=0.0 | total_pnl=0.0 | kill_switch=False
2026-02-12 21:16:35 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:16:45 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:16:45 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 21:16:45 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 21:16:56 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:17:06 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:17:17 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:17:17 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 21:17:17 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 21:17:27 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:17:33 | INFO     | __main__ | System metrics | iteration=1440 | positions=0 | daily_pnl=0.0 | total_pnl=0.0 | kill_switch=False
2026-02-12 21:17:38 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:17:48 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:17:48 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 21:17:48 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 21:17:59 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:18:09 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:18:19 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:18:19 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 21:18:20 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 21:18:30 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:18:36 | INFO     | __main__ | System metrics | iteration=1500 | positions=0 | daily_pnl=0.0 | total_pnl=0.0 | kill_switch=False
2026-02-12 21:18:36 | INFO     | src.monitoring.performance_dashboard | Dashboard snapshot saved to data/metrics/dashboard_snapshot.json
2026-02-12 21:18:40 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:18:51 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:18:51 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 21:18:51 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 21:19:01 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:19:12 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:19:21 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 21:19:21 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 21:19:22 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:19:33 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:19:39 | INFO     | __main__ | System metrics | iteration=1560 | positions=0 | daily_pnl=0.0 | total_pnl=0.0 | kill_switch=False
2026-02-12 21:19:43 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:19:51 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 21:19:52 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 21:19:54 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:20:04 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:20:15 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:20:22 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 21:20:22 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 21:20:25 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:20:36 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:20:42 | INFO     | __main__ | System metrics | iteration=1620 | positions=0 | daily_pnl=0.0 | total_pnl=0.0 | kill_switch=False
2026-02-12 21:20:46 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:20:52 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 21:20:53 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 21:20:57 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:21:07 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:21:18 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:21:23 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 21:21:23 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 21:21:28 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:21:39 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:21:45 | INFO     | __main__ | System metrics | iteration=1680 | positions=0 | daily_pnl=0.0 | total_pnl=0.0 | kill_switch=False
2026-02-12 21:21:49 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:21:53 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 21:21:53 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 21:22:00 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:22:10 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:22:21 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:22:24 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 21:22:24 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 21:22:31 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:22:42 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:22:48 | INFO     | __main__ | System metrics | iteration=1740 | positions=0 | daily_pnl=0.0 | total_pnl=0.0 | kill_switch=False
2026-02-12 21:22:52 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:22:54 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 21:22:54 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 21:23:03 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:23:13 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:23:23 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:23:24 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 21:23:25 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 21:23:34 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:23:44 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:23:50 | INFO     | __main__ | System metrics | iteration=1800 | positions=0 | daily_pnl=0.0 | total_pnl=0.0 | kill_switch=False
2026-02-12 21:23:50 | INFO     | src.monitoring.performance_dashboard | Dashboard snapshot saved to data/metrics/dashboard_snapshot.json
2026-02-12 21:23:55 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:23:55 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 21:23:55 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 21:24:05 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:24:16 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:24:25 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 21:24:25 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 21:24:26 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:24:37 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:24:47 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:24:53 | INFO     | __main__ | System metrics | iteration=1860 | positions=0 | daily_pnl=0.0 | total_pnl=0.0 | kill_switch=False
2026-02-12 21:24:55 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 21:24:56 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 21:24:58 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:25:08 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:25:19 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:25:26 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 21:25:26 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 21:25:29 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:25:40 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:25:50 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:25:56 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 21:25:56 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 21:25:56 | INFO     | __main__ | System metrics | iteration=1920 | positions=0 | daily_pnl=0.0 | total_pnl=0.0 | kill_switch=False
2026-02-12 21:26:01 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:26:11 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:26:21 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:26:27 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 21:26:27 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 21:26:32 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:26:42 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:26:53 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:26:57 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 21:26:57 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 21:26:59 | INFO     | __main__ | System metrics | iteration=1980 | positions=0 | daily_pnl=0.0 | total_pnl=0.0 | kill_switch=False
2026-02-12 21:27:03 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:27:14 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:27:24 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:27:27 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 21:27:28 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 21:27:35 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:27:45 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:27:56 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:27:58 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 21:27:58 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 21:28:02 | INFO     | __main__ | System metrics | iteration=2040 | positions=0 | daily_pnl=0.0 | total_pnl=0.0 | kill_switch=False
2026-02-12 21:28:06 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:28:17 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:28:27 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:28:28 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 21:28:28 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 21:28:38 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:28:48 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:28:59 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:28:59 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 21:28:59 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 21:29:05 | INFO     | __main__ | System metrics | iteration=2100 | positions=0 | daily_pnl=0.0 | total_pnl=0.0 | kill_switch=False
2026-02-12 21:29:05 | INFO     | src.monitoring.performance_dashboard | Dashboard snapshot saved to data/metrics/dashboard_snapshot.json
2026-02-12 21:29:09 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:29:20 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:29:30 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:29:30 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 21:29:30 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 21:29:41 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:29:51 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4635.62 | equity=4635.62
2026-02-12 21:30:00 | INFO     | src.strategies.multi_timeframe_filter | MTF confirmation | signal_side=SELL | bias=neutral | confirmed=True
2026-02-12 21:30:00 | INFO     | strategy.donchian_breakout | Signal generated | side=SELL | strength=0.8 | regime=TREND | entry=5060.64 | sl=5074.875 | tp=5032.170000000001
2026-02-12 21:30:00 | INFO     | src.strategies.strategy_manager | Signal generated | strategy=breakout | symbol=XAUUSD | side=SELL
2026-02-12 21:30:00 | INFO     | src.execution.execution_engine | Order created from signal | order_id=ddadd2f6-39f5-43af-a12c-88c1fdda325d | strategy=donchian_breakout | symbol=XAUUSD | side=SELL | quantity=0.01
2026-02-12 21:30:00 | INFO     | src.risk.risk_engine | Order validated successfully | order_id=ddadd2f6-39f5-43af-a12c-88c1fdda325d | symbol=XAUUSD | side=SELL | quantity=0.01
2026-02-12 21:30:00 | INFO     | src.execution.execution_engine | Sending order to MT5 | order_id=ddadd2f6-39f5-43af-a12c-88c1fdda325d | symbol=XAUUSD | side=SELL | quantity=0.01 | attempt=1
2026-02-12 21:30:01 | INFO     | src.risk.risk_engine | Daily trade count incremented | count=1 | limit=50
2026-02-12 21:30:01 | INFO     | src.execution.execution_engine | Order accepted by MT5 | order_id=ddadd2f6-39f5-43af-a12c-88c1fdda325d | mt5_ticket=58116161
2026-02-12 21:30:01 | INFO     | __main__ | Signal executed | strategy=donchian_breakout | symbol=XAUUSD | order_id=ddadd2f6-39f5-43af-a12c-88c1fdda325d | status=ACCEPTED
2026-02-12 21:30:01 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 21:30:01 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 21:30:02 | INFO     | src.strategies.multi_timeframe_filter | MTF confirmation | signal_side=SELL | bias=neutral | confirmed=True
2026-02-12 21:30:02 | INFO     | strategy.donchian_breakout | Signal generated | side=SELL | strength=0.8 | regime=TREND | entry=5060.64 | sl=5074.875 | tp=5032.170000000001
2026-02-12 21:30:02 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=breakout | symbol=XAUUSD | remaining_min=10.0
2026-02-12 21:30:02 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=1 | balance=4635.52 | equity=4634.76
2026-02-12 21:30:03 | INFO     | src.strategies.multi_timeframe_filter | MTF confirmation | signal_side=SELL | bias=neutral | confirmed=True
2026-02-12 21:30:03 | INFO     | strategy.donchian_breakout | Signal generated | side=SELL | strength=0.8 | regime=TREND | entry=5060.64 | sl=5074.875 | tp=5032.170000000001
2026-02-12 21:30:03 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=breakout | symbol=XAUUSD | remaining_min=9.9
2026-02-12 21:30:04 | INFO     | src.strategies.multi_timeframe_filter | MTF confirmation | signal_side=SELL | bias=neutral | confirmed=True
2026-02-12 21:30:04 | INFO     | strategy.donchian_breakout | Signal generated | side=SELL | strength=0.8 | regime=TREND | entry=5060.64 | sl=5074.875 | tp=5032.170000000001
2026-02-12 21:30:04 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=breakout | symbol=XAUUSD | remaining_min=9.9
2026-02-12 21:30:05 | INFO     | src.strategies.multi_timeframe_filter | MTF confirmation | signal_side=SELL | bias=neutral | confirmed=True
2026-02-12 21:30:05 | INFO     | strategy.donchian_breakout | Signal generated | side=SELL | strength=0.8 | regime=TREND | entry=5060.64 | sl=5074.875 | tp=5032.170000000001
2026-02-12 21:30:05 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=breakout | symbol=XAUUSD | remaining_min=9.9
2026-02-12 21:30:06 | INFO     | src.strategies.multi_timeframe_filter | MTF confirmation | signal_side=SELL | bias=neutral | confirmed=True
2026-02-12 21:30:06 | INFO     | strategy.donchian_breakout | Signal generated | side=SELL | strength=0.8 | regime=TREND | entry=5060.64 | sl=5074.875 | tp=5032.170000000001
2026-02-12 21:30:06 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=breakout | symbol=XAUUSD | remaining_min=9.9
2026-02-12 21:30:07 | INFO     | src.strategies.multi_timeframe_filter | MTF confirmation | signal_side=SELL | bias=neutral | confirmed=True
2026-02-12 21:30:07 | INFO     | strategy.donchian_breakout | Signal generated | side=SELL | strength=0.8 | regime=TREND | entry=5060.64 | sl=5074.875 | tp=5032.170000000001
2026-02-12 21:30:07 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=breakout | symbol=XAUUSD | remaining_min=9.9
2026-02-12 21:30:08 | INFO     | src.strategies.multi_timeframe_filter | MTF confirmation | signal_side=SELL | bias=neutral | confirmed=True
2026-02-12 21:30:08 | INFO     | strategy.donchian_breakout | Signal generated | side=SELL | strength=0.8 | regime=TREND | entry=5060.64 | sl=5074.875 | tp=5032.170000000001
2026-02-12 21:30:08 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=breakout | symbol=XAUUSD | remaining_min=9.9
2026-02-12 21:30:08 | INFO     | __main__ | System metrics | iteration=2160 | positions=0 | daily_pnl=0.0 | total_pnl=0.0 | kill_switch=False
